pfaf_id,Rain_TotalArea_km,perc_Area,MeanRain,MaxRain
516003,366.53044129360467,2.062419872814556,0.041666666666666664,0.1
516004,2931.923036280861,93.77356950186444,0.08791666666666668,0.22
517002,14151.986314600914,48.13283836320467,0.5894612068965517,8.32
517003,1650.221776315713,96.73074264802281,3.691481481481481,10.51
517004,4803.233831567335,98.0849614020411,0.7554777070063696,3.97
517005,2813.191294690167,95.99251702617356,1.196413043478261,4.4
517006,520.5041025051631,99.34501285874666,1.1164705882352939,2.17
525015,30075.21833755097,34.80146667184796,0.5114461538461538,20.38
525016,5511.933287169493,79.03904455648984,0.14687150837988827,0.43
525017,9636.141548873988,32.18484294899084,0.10463258785942492,0.5
525030,9531.606689819844,96.08047889134681,0.6000645161290322,7.26
525040,583.6878643537822,104.51915888457097,3.99,6.91
525050,3640.6843494587474,104.48414971118942,0.5739830508474577,1.14
525060,4812.20089058025,93.80881803442247,1.6476923076923076,5.86
525070,92.58888310241554,9.568523443824635,0.16666666666666666,0.2
525080,277.5303105177949,12.97246542135995,0.12777777777777777,0.2
525090,30.85619465855479,73.78371819022688,0.15,0.15
531300,91.60340245619435,7.582995644015593,0.013333333333333334,0.02
531308,152.80044999711905,1.4232218199197546,0.01,0.01
531309,580.3788834285149,19.088994811828925,0.01105263157894737,0.03
531401,916.9024638684479,10.028841898592074,0.010000000000000002,0.01
531402,4729.445054197891,23.968576557409467,0.04344155844155844,0.95
531404,61.35563231611391,0.844288189738922,0.01,0.01
531407,30.72973337884226,0.36571340255883794,0.01,0.01
531408,153.70753538737983,7.105817311555257,0.03,0.04
531500,12533.206216992658,98.50029460345193,1.006609756097561,12.91
531510,11585.76158104746,43.684802437572465,0.028973684210526315,0.17
531520,1068.883431480656,13.166296876282482,0.024571428571428574,0.07
531530,22971.240246568603,92.99990874072256,0.1073768308921438,5.02
531540,24248.439858775062,94.51594611686428,0.10111392405063291,1.82
531550,3829.0018286583218,104.4386963061051,0.13608000000000003,0.55
531560,9633.242412164751,100.47086167913082,0.17318471337579616,0.5
531570,11997.626227231733,99.25903089438702,0.2155754475703325,0.57
531580,24013.13671497291,85.7037226809634,0.30848911651728556,4.3
531591,8023.6427534425,99.21735484883126,0.3694252873563219,1.58
531592,6799.26261448958,100.2521857802987,0.23090497737556565,1.13
531593,36129.485032935954,47.069288025070044,1.0102981260647361,15.28
531595,61.71740524823471,1.5919148516817159,0.01,0.01
531596,2375.846429144891,42.02929093571199,0.022467532467532466,0.07
531597,13598.961952629008,26.6003040447917,0.27965986394557824,4.38
531602,492.6510537991861,1.9929778806743157,0.040625,0.2
531604,1015.8205291832774,16.616737705238492,0.15424242424242424,0.94
531606,3261.996907302195,45.23009715329892,0.10924528301886792,0.67
531607,30.76475615564503,0.6870700789472168,0.01,0.01
531809,3351.7418551868527,27.100880622802105,0.14055045871559632,0.99
532001,8780.483157080533,99.70749948533256,7.586982456140351,54.75
532002,18396.998700835436,100.06292004468042,3.1416917922948073,28.95
532003,1262.908726889133,99.97249883687986,1.303658536585366,4.09
532004,215.43016812712978,83.78221126966206,0.08857142857142856,0.15
532005,1627.8240950583906,107.44685416311972,0.09886792452830187,0.3
532006,8990.281792441838,101.61340169240648,0.06225255972696246,0.28
532007,61.53380742480572,79.22834885793165,1.35,1.55
532009,30.722097008221613,358.3134213547139,2.32,2.32
533000,27153.97840846581,96.71502490618046,1.2330227272727272,16.46
534000,6696.085650160601,92.81591687554513,0.6341935483870969,6.72
562500,211.4628731389118,2.7078131244900434,0.01,0.01
562533,90.54168628977855,2.137347493596787,0.01,0.01
562573,967.6549937003781,11.847745783514803,0.0125,0.02
562574,905.4145193360908,36.59869227749998,0.010666666666666668,0.02
562575,1418.6047509495834,101.517805290174,0.022127659574468092,0.04
562576,2772.4831823973173,37.023750878343286,0.017282608695652176,0.04
562577,1568.1120270381598,100.59215727172936,0.026346153846153846,0.05
562578,4278.153273719772,55.71779436981996,0.019014084507042256,0.05
562579,1357.5788311361616,93.68679031307241,0.046,0.12
562580,4005.325927395208,38.366605354418446,0.02699248120300752,0.07
562591,15038.248310904253,97.68579868772947,0.14214428857715433,0.61
562592,1504.0044726721994,57.55608852312238,0.039599999999999996,0.08
562995,2122.6509266592243,5.116121319164392,0.06357142857142856,0.26
